,ticker,headline,date,eventRet,Close,sentiment_en,sentiment_en_score,sent_score
841,TSLA,"Tesla Motors (TSLA +14.6%) tightens its grip on the shorts, now up 43% in 2 days following Wednesday's earnings. Ivan Hoff extrapolates into the future and suggests Tesla could be a $100B company in 10 years (that's all?). Musk's SolarCity (SCTY +9.4%) gains as well.",2013-05-10,0.4938273922271168,5.117332935333252,0.9433867335319519,1,0.9433867335319519
842,TSLA,"For those still keeping score, Tesla (NASDAQ:TSLA) added another 14.38% to last week's post-earnings bonanza , bringing the three-day total percentage change to +57%. Amusingly, the rally didn't let up AH either, as the stock tacked on an additional 2.51%, hitting $90 just before 8 p.m.",2013-05-13,0.1979404292568277,5.853332996368408,0.9420698285102844,1,0.9420698285102844
843,TSLA,"SolarCity (SCTY): Q1 EPS of -$0.41 misses by $0.15. Revenue of $30M (+21% Y/Y) beats by $900K. 46MW deployed (+12% Y/Y). Nominal contracted payments +10% Q/Q to $1.22B. Expects Q2 revenue of $21M-$28M, below $40.5M consensus. Reiterates guidance for 250MW in 2013 deployments. Now expects positive net cash flow in Q2. Shares -6.2% AH after rising 24.2% in regular trading. CC at 5PM ET (webcast). (PR)",2013-05-13,0.1979404292568277,5.853332996368408,0.8108334541320801,-1,-0.8108334541320801
844,NFLX,"""I think Netflix (NFLX +4.1%) could be this decade's Amazon,"" says Whitney Tilson in a Yahoo talk (video). Though Tilson admits to ""trimming"" his position during Netflix's run-up, he still considers it undervalued relative to other media providers - ""They're trading at $400 per subscriber in a world of $1,000 per sub"" - and argues its scale gives it a big edge - ""Who else is going to spend $3 billion a year for streaming content?"" Of course, many of the firms valued at $1,000/sub are getting a lot more than $8/month. Netflix investors seem to be betting the company's library and customer loyalty will allow it to raise prices over time. (U.K. deals)",2013-05-13,0.0796253818127381,32.76856994628906,0.933269739151001,1,0.933269739151001
845,MSFT,"""This deal was nothing more than a rumor ... [Microsoft] has no intention of acquiring the NOOK unit. NOOK is closely integrated with Android ... The acquisition is not happening in the foreseeable future as Microsoft Corporation is assessing its options at this time."" Thus speaks a Microsoft (NASDAQ:MSFT) source to Insider Monkey, strongly refuting a TechCrunch report about an offer to buy Nook Media's digital assets for $1B. Barnes & Noble (BKS -14.1%) shares have plunged, but for now are still up 13% from where they stood prior to the report.",2013-05-13,0.0335754871880265,27.39249420166016,0.9293795824050903,-1,-0.9293795824050903
846,TSLA,"SolarCity (SCTY +18.6%) is skyrocketing ahead of today's Q1 report - does someone know something? - and many other solar peers are also doing pretty well (TAN +4.5%). SOL +9.8%. CSIQ +11.6%. WFR +8%. LDK +9.3%. JASO +5.4%. SPWR +4.8%. FSLR +4.5%. GTAT +5.2%. JKS +7.9%. Short interests for many industry names remain sky-high: SolarCity had 16.6% of its float shorted as of April 30. SunPower was at 29.9%, First Solar 33.4%, and GT Advanced 34.8%.",2013-05-13,0.1979404292568277,5.853332996368408,0.9390563368797302,1,0.9390563368797302
847,TSLA,"Shares of Tesla Motors (NASDAQ:TSLA) move up 2.3% premarket as last week's earning report euphoria doesn't show any early signs of fading. Pacific Crest may have seen enough of the momentum/short squeeze run, warning that over the long term the automaker needs to ramp up gross margins to 25% from 5% and demonstrate sustainable demand.",2013-05-13,0.1979404292568277,5.853332996368408,0.9428953528404236,1,0.9428953528404236
848,TSLA,"Tesla Motors (TSLA -3.5%) will make an announcement about its Supercharger Network next week instead of this week, according to Elon Musk. Shares of Tesla have peeled off a bit of their gaudy gains, but still stand +58% MTD and +151% YTD.",2013-05-14,0.1111103237266125,5.549333095550537,0.9023335576057434,-1,-0.9023335576057434
849,AAPL,"Apple (AAPL -2.5%) has dived over the last 30 minutes of trading on heavy volume, without any news to explain the move. The decline comes with the NASDAQ still up 0.5% on the day.",2013-05-14,-0.0538352524617989,13.781822204589844,0.9373339414596558,-1,-0.9373339414596558
850,TSLA,"Credit Suisse and Roth downgrade SolarCity (SCTY -2.5%) following its mixed Q1 results and 2013 guidance reiteration. Nonetheless, shares are giving back less than 1/9 of yesterday's huge gains. Roth, cutting shares to Neutral, cites a 350% post-IPO gain, 10% system-funding costs, and a potentially unsustainable 2.9% pricing ""escalator"" for electricity contracts as reasons to be concerned. Though SolarCity's Q2 revenue guidance is well below consensus, deployments are expected to grow to 48MW-53MW from Q1's 46MW. On the earnings call, COO Peter Rive stated SolarCity remains ""delivery constrained,"" and is scaling its residential ops in response.",2013-05-14,0.1111103237266125,5.549333095550537,0.9358937740325928,-1,-0.9358937740325928
851,TSLA,"Tesla Motors (NASDAQ:TSLA) gains 6.2% in premarket trading to reach $93.10 as its dizzying post-earnings victory lap continues. Morgan Stanley is out with what is largely a cautionary note before crunching the numbers for the ""extreme"" bull case. The firm says if Tesla achieves a 20% operating margin on 200K units per year, then a $300-plus price target could be justified.",2013-05-14,0.1111103237266125,5.549333095550537,0.9404271245002747,1,0.9404271245002747
852,TSLA,"More on Tesla: The company announces it's offering 2.7M shares (current value of $244M) and $450M in convertible debt due 2018 in a public offering. Elon Musk plans to buy $100M worth of shares - $45M through the offering, $55M through a private placement. Tesla expects $830M in gross proceeds. TSLA now +6.8% AH.",2013-05-15,0.0546262592120453,5.656000137329102,0.9317728877067566,1,0.9317728877067566
854,AAPL,"Apple (AAPL -4.2%) roundup: Tiger Global joined the unrelated Tiger Management in selling Apple shares in Q1, lowering its stake to 260K shares from a prior 1.05M (13F). 2) According to the iRumor mill's latest updates, the retina iPad Mini will have the same resolution (2048x1536) and processor (A6X) as the retina 4th-gen iPad; the iPhone 5S will replace the tradition home button with a touch-sensitive sapphire button (a positive for GTAT); and the iPhone 5S will have an improved camera to go with a fingerprint sensor. 3) The DOJ accuses Apple of being the ring-master in an e-book price-fixing scheme (previous); Apple calls the accusation ""absurd."" 4) Joe Weisenthal observes Apple's price movements have correlated some with gold's.",2013-05-15,-0.0443815925515088,13.31576156616211,0.937440037727356,-1,-0.937440037727356
855,GOOG,"Google (GOOG +2.5%) and Samsung (OTC:SSNLF) will use Google I/O to show off a version of the Galaxy S4 that (like Google's Nexus hardware) runs a stock version of Android, Geek.com reports. Google, which has cracked $900 for the first time today, has been working hard to promote stock Android relative to versions with custom skins such as Samsung's TouchWiz and HTC's Sense, but with limited success. Upcoming Motorola phones will reportedly run stock Android. I/O festivities start at 12PM ET (live blog). (music service reports)",2013-05-15,0.0302357923186211,22.81174659729004,0.9442177414894104,0,0.0
856,NFLX,"More on Netflix: Some positive sell-side notes are helping shares rally to levels last seen in Aug. '11 (NFLX +4.2%). RBC, which launched coverage with an Outperform on March 5, has raised its PT to $250, arguing EPS could eventually top $10 - the 2014 consensus is $3.13. Also, BTIG (Buy, $250 PT) reports a survey of 427 people in line at a Bluth Frozen Banana Stand set up to promote the May 26 launch of Arrested Development found 86% were Netflix subscribers, and 63% of the remainder said they would/are likely to subscribe because of AD (is this a case of selection bias?).",2013-05-15,0.0341438703920959,34.771427154541016,0.9420480132102966,1,0.9420480132102966
857,TSLA,"SolarCity (SCTY +7.8%) teams up with Goldman to offer $500M+ in lease financing for residential/commercial solar projects, expanding a deal created in 2012. The financing is good for an estimated 110MW, and the companies claim the program ""is the largest of its kind announced in the U.S. for homeowners rooftops."" SolarCity is rallying once again thanks to the news.",2013-05-16,0.0984323517476322,6.150000095367432,0.9414991736412048,1,0.9414991736412048
858,WMT,"More highlights from Wal-Mart (NYSE:WMT): 1) Legal expenses related to the bribery probe and FCPA issues are expected to be $65M-$70M in Q2. 2) The retailer sees U.S. stores comparable sales flat to +2% for Q2. 3) Sam's Club fees were increased on May 15 for Advantage (+$5) and Business (+$10) memberships, marking the first bump since 2006. In Q1, Sam's Club saw comp traffic up 1.3% while the average ticket was 1.1% lower. WMT -2.4% premarket. (PR)",2013-05-16,-0.0113459739383261,63.65567398071289,0.9295548796653748,1,0.9295548796653748
859,WMT,"More on Wal-Mart's (NYSE:WMT) Q1: Comparable-store sales dipped 1.4% during Q1 as the company says delayed income tax refunds and lousy weather cut into traffic. Revenue at Wal-Mart International grew 2.9% to $33B while Sam's Club sales were up just 0.1% to $13.87B. Traffic was down 1.8% across the company, a bigger drop than analysts forecast. A couple of bright spots during the quarter were booming e-commerce sales (+30%) and a gain in market share in the food, consumables and health & wellness/OTC category. The retailer sees Q2 EPS of $1.22-$1.27 vs. $1.29 consensus. WMT -1.8% premarket to $78.40. (PR)",2013-05-16,-0.0113459739383261,63.65567398071289,0.9392037391662598,-1,-0.9392037391662598
860,TSLA,"SolarCity's (SCTY +25.7%) big rally is ""bubble-like,"" cautions Raymond James' Pavel Molchanov, who tried to temper enthusiasm about First Solar last month. Molchanov warns a June 11 lockup expiration could ""open the floodgates."" Credit Suisse also cited the lockup when downgrading shares on Tuesday; the firm estimates the lockup will increase SolarCity's tradable float by 8x-10x. (earlier)",2013-05-17,0.0621615596136132,6.099999904632568,0.8960734605789185,-1,-0.8960734605789185
861,TSLA,"SolarCity (SCTY +15.3%) won't take a breather. Shares are blasting off to new post-IPO highs a day after rallying on news of an expanded financing partnership with Goldman. ""We hope [the deal] sends a signal that solar is a stable and reliable asset to invest in,"" CEO Lyndon Rive tells Bloomberg. Meanwhile, some Chinese solar names are up following a rally in Shanghai: YGE +4.1%. LDK +5.1%. SOL +6.1%. JASO +3.5%. CSIQ +2.5%.",2013-05-17,0.0621615596136132,6.099999904632568,0.942254900932312,1,0.942254900932312
862,FB,"Facebook (FB -2.1%) slides after Yahoo (YHOO +1.3%) confirms it's buying social blogging leader Tumblr, which (like Twitter) is arguably a threat to Facebook's engagement levels. In spite of its focus on personal networks, Facebook has been trying to encroach on Tumblr's turf via its support for ""public"" posts that can be followed by anyone. However, uptake has largely been driven by media figures, rather than regular users. In paying $1.1B for Tumblr, Yahoo is betting the platform's social features and network effects will let it become the Twitter of longer-form material. If this happens, and Tumblr isn't simply viewed as another blogging platform, the price tag could look cheap. (previous)",2013-05-20,-0.0179562055311249,25.76000022888184,0.9364413619041443,-1,-0.9364413619041443
863,TSLA,"Five of 2013's biggest tech high-flyers - SolarCity (SCTY -10.1%), Himax (HIMX -6%), UniPixel (UNXL -9.1%), SunPower (SPWR -5.2%), and Ubiquiti (UBNT -4.4%), are seeing heavy losses today. Netflix (NFLX -0.9%), another big 2013 winner, is down moderately.",2013-05-21,-0.0471735868836797,5.8393330574035645,0.9383002519607544,-1,-0.9383002519607544
864,JPM,"The effort to split the Chairman and CEO jobs at JPMorgan (NYSE:JPM) appears to have failed, reports the NYT, citing sources who have seen the early tallies. The 3 members of the board's risk committee also look to have survived (an earlier leak says the 3 may be going no matter the vote outcome). The annual meeting begins at 10 ET. Shares +0.9% premarket.",2013-05-21,0.0252746305441156,40.40337371826172,0.9350563287734985,1,0.9350563287734985
865,AAPL,"Apple (NASDAQ:AAPL) gains 1.1% premarket as Morgan Stanley's Katy Huberty says iPhone sales are tracking at about 31M units in the June quarter, well ahead of her team's expectation of 26M and Street consensus of 27M.",2013-05-22,-0.0017487437090324,13.703886032104492,0.9434135556221008,1,0.9434135556221008
866,FB,There's no bounce today for Facebook (FB -3.5%) whose slide today takes the stock to a new YTD low. The only news of note is Google's (NASDAQ:GOOG) rumored entry into the Waze bidding amid reports Waze,2013-05-24,-0.0425411339404032,24.309999465942383,0.9366140961647034,-1,-0.9366140961647034
867,AMZN,"Amazon (AMZN +3.3%), eBay (EBAY +2.4%), and Overstock (OSTK +5.1%) outperform after May's consumer confidence print comes in at 76.1, well above a consensus of 71.5. Amazon and eBay rallied 11 days ago in response to strong mid-May consumer sentiment data.",2013-05-28,0.0143904272083038,13.364500045776367,0.9422990679740906,1,0.9422990679740906
868,NFLX,"Netflix (NFLX -4.5%) slumps after releasing all 15 episodes of Season 4 of Arrested Development over the weekend (following a 7-year break) to mixed reviews, at best. ""If you truly loved [the first 3 seasons], it's hard to imagine being anything but disappointed with this new rendition,"" writes the NYT's Mike Hale. The WSJ's Nathan Rabin: ""The pacing is notably slower than during its original run and the show lacks the breathtaking density that characterized its glorious past."" The LA Times' Robert Lloyd is more positive. ""I have ... watched it all – and not with grim determination, but rather great, increasing satisfaction."" (The Daily Beast) (The Guardian)",2013-05-28,-0.0469218292327977,30.59857177734375,0.9365261197090149,-1,-0.9365261197090149
869,FB,"S&P's Scott Kessler goes contrarian on Facebook (FB -3.4%), upgrading shares to Buy in response to their May swoon. Kessler touts Facebook's ""strong market position, mobile momentum, significant growth, and considerable balance-sheet flexibility."" Meanwhile, Facebook is borrowing a line from Twitter and giving major public figures the chance to create Verified Pages.",2013-05-29,0.011740850306701,23.31999969482422,0.9421902298927307,1,0.9421902298927307
870,TSLA,Tesla Motors (TSLA -6.5%) trips up a circuit breaker as it falls quickly in morning trading. Over 14M TSLA shares have already traded hands today with the juicy Tesla news for the day still to come. It appears at least a few people are listening to SA contributor Ashraf Eassa who advised shareholders to take some profits off the table.,2013-05-29,0.0878805787108903,6.975333213806152,0.9379454255104065,-1,-0.9379454255104065
871,NFLX,Shares of Netflix (NFLX +2.9%) take back some ground lost yesterday amid subpar reviews for Arrested Development. It could be an eventful morning with CEO Reed Hastings holding court at D11 and scheduled for a CNBC interview.,2013-05-29,-0.024247543976464,30.76285743713379,0.9385947585105896,1,0.9385947585105896
872,NFLX,Curb your enthusiasm. That's the advice from Schaeffer's Investment Research to traders giddy over Netflix's (NASDAQ:NFLX) inclusion in the Nasdaq 100. The track record for companies tagged for the index is spotty and Netflix's own history suggests it does just well as from the outside looking in. NFLX +1.1% premarket.,2013-05-31,0.0311988290302446,32.32143020629883,0.9003265500068665,1,0.9003265500068665
873,TSLA,"It's a rough day for Elon Musk's stocks. In addition to Tesla, SolarCity (SCTY -9.9%) has given back some of this year's giant gains, possibly thanks to concerns about its June 11 lockup expiration. Nearly 61.6M shares, or 82% of SolarCity's outstanding shares, become eligible for sale following the expiration. ""The floodgates are about to open,"" says Raymond James' Alex Morris. Musk owns 28% of SolarCity, or a little over a third of the shares affected by the expiration. (previous)",2013-06-03,-0.0970927108775455,6.172667026519775,0.939050018787384,-1,-0.939050018787384
874,TSLA,"Tesla Motors (TSLA -6.7%) slips as Autodata estimates the company may have sold 1,425 units of its Model S sedan in May. Year-to-date Model S sales are estimated to be about 7,506 units. During Q1, the company produced 400 or more Model S vehicles a week, for a total of over 5,000.",2013-06-03,-0.0970927108775455,6.172667026519775,0.9366741180419922,-1,-0.9366741180419922
875,NFLX,"Netflix (NFLX -3.4%) is seeing more profit-taking on a down day for tech. Over the weekend, SA contributor Money Investor noted the valuations being thrown around for Hulu (Bloomberg has reported of $1B+ offers) imply a major price/sales discount relative to Netflix's current valuation of 2.8x 2013E sales. One could also point out they appear to be below the $2B valuation Providence Equity obtained last fall for its 10% Hulu stake. On the other hand, Netflix has been soundly outgrowing Hulu, and its paid subscriber base is now bigger than Hulu's estimated total viewer base.",2013-06-03,0.0122531640727469,31.709999084472656,0.9386144876480103,-1,-0.9386144876480103
876,FB,"Facebook (FB -1.9%) slumps once again after Wells Fargo resumes coverage with an Outperform, but lowers its valuation range to $30-$32 from $36-$39, and also cuts its 2014 revenue and EPS forecasts to $8.24B and $0.75 from $8.5B and $0.80 (2013 estimates have been slightly raised). Analyst Peter Stabler is optimistic about the rise of native ad formats (such as Facebook's Sponsored Stories), and a migration away from ""broadcast"" formats (such as traditional banner ads). But his bullishness is tempered by ""the challenges associated with the launch of new communication forms and the time required for marketplace education.""",2013-06-03,-0.0425169482979383,23.850000381469727,0.9375790357589722,-1,-0.9375790357589722
877,TSLA,"Tesla (TSLA -5.2%) dives again as investors pocket some more of their huge spring gains; shares are now off 19% from last Wednesday's high of $114.90, but remain up 173% YTD. The company has made a believer out of Jim Cramer, who gushed about the Model S on Friday night's episode of Mad Money after taking a test-drive. ""All I can say is 'wow,' I want one. It is that terrific. It was the best, most quiet and most powerful ride I ever had."" However, Cramer isn't as enthusiastic about Tesla's valuation.",2013-06-03,-0.0970927108775455,6.172667026519775,0.938086211681366,-1,-0.938086211681366
878,MSFT,"Microsoft (NASDAQ:MSFT) won't charge a fee for Xbox One used game sales to ""retailers, publishers, or consumers,"" the company states in a blog post. GameStop (NYSE:GME) investors are relieved, shares +5% AH. Other details: 1) With games/data stored in the cloud, users will be able to access owned games on friends' consoles by logging in. 2) Users are required to be online once every 24 hours on their home console, and once an hour on a friend's console, to verify usage rights. 3) Games can be shared with up to 10 family members, who can play them on any console (though only one can play from a shared library at a given time). (previous)",2013-06-06,0.0194819640775848,29.1964054107666,0.9352452158927917,1,0.9352452158927917
879,TSLA,SolarCity (SCTY -6%) has now fallen 21% this week as investors book profits ahead of a 61.6M-share Tuesday lockup expiration that Credit Suisse has estimated could increase the solar panel installer/electricity seller's tradeable float by 8x-10x. Shares are still up over 4x from last December's $8 IPO price.,2013-06-07,0.0494358204802251,6.802667140960693,0.9253707528114319,-1,-0.9253707528114319
880,FB,"Stifel's Jordan Rohan upgrades Facebook (FB +4.1%) to Buy, sending shares back above $24. Rohan sees potential upside to Q2 PC ad sales, and considers it a matter of time before Facebook joins the S&P 500. ""When the company reports in late July, many investors will be embracing back-to-school and holiday trades, of which Facebook is one of the best."" Stifel cut Facebook to Hold on Jan. 31, when shares were at $31.24.",2013-06-10,0.0462551736398513,24.32999992370605,0.9421634674072266,1,0.9421634674072266
881,NFLX,"An ITC administrative law judge rules Netflix (NASDAQ:NFLX) and Roku don't infringe a Rovi (ROVI -6.6%) patent related to parental control for TV UIs; Rovi, which is likely to appeal, is diving after making fresh 52-week highs on Friday. B. Riley has cut Rovi to Neutral, stating it's ""now somewhat less optimistic about Rovi’s chances of prevailing."" The firm thinks deals with Netflix and Roku could respectively yield $90M/year and $10M-$20M/year in licensing fees over the next 3-5 years.",2013-06-10,-0.0146715532547119,31.56142807006836,0.9357646703720093,-1,-0.9357646703720093
882,TSLA,"Shares of Tesla Motors (NASDAQ:TSLA) are off 2.9% premarket with a cover story in Barron's (I, II) firing up passionate reactions from both TSLA longs and shorts. The action is relatively minor considering the dizzying +200% YTD run in Tesla shares and the strong slap from a publication that is known as a Monday stock mover.",2013-06-10,-0.0270975669468257,6.670000076293945,0.9344630241394043,-1,-0.9344630241394043
883,TSLA,"SolarCity (SCTY -4%) slumps as 61.6M shares become eligible for sale courtesy of a lockup expiration. Shares had bounced a little yesterday, but are currently down 34% from their May 20 high of $52.77 (albeit while remaining up 192% YTD), as investors booked gains ahead of the expiration.",2013-06-11,-0.0407660514035354,6.297999858856201,0.9384341239929199,-1,-0.9384341239929199
884,MSFT,"Microsoft (NASDAQ:MSFT) isn't interested in Nook Media's (BKS -6.1%) digital assets, sources tell dealReporter. The report led Barnes & Noble shares to dive over the final 15 minutes of trading. TechCrunch reported of Microsoft's interest in Nook Media last month, but a source later told Insider Monkey Microsoft ""has no intention"" of making a deal.",2013-06-12,-0.0211692343188253,29.229814529418945,0.93707275390625,-1,-0.93707275390625
885,TSLA,"Robert W. Baird raises its price target on Tesla Motors (NASDAQ:TSLA) to $118 after missing a turn on the automaker's road to triple digits. The color from the investment firm focuses on the long-term potential for the Model X and Generation III, indicating that the PT only factors in moderate share price appreciation over the next few years. TSLA +3.3% premarket to $97.20.",2013-06-12,-0.0166593564482953,6.51533317565918,0.9428173303604126,1,0.9428173303604126
886,MSFT,"ITG Research raises its estimates for LinkedIn (LNKD +2.4%), citing higher order volumes and pricing (for ads, subscriptions, or both?). The professional social networking leader has largely been range-bound since March, after starting the year off with a bang.",2013-06-14,0.0002252795698645,28.728721618652344,0.9429182410240173,1,0.9429182410240173
887,NFLX,"Netflix (NFLX +5.1%) roars 6% higher after news of a content deal with DreamWorks Animation breaks. Though the partnership will significantly strengthen the company's menu of children's programming including the rights to air Shrek and Kung Fu Panda series, with financial terms undisclosed there is a wildcard in the mix.",2013-06-17,0.0629734153391533,32.74714279174805,0.9416373372077942,1,0.9416373372077942
888,TSLA,"Shares of Tesla Motors (NASDAQ:TSLA) move 2.6% higher premarket to $102.91 with a fresh Overweight rating and $150 price target from Global Equities helping to lift sentiment early in the week. The investment firm thinks Tesla is creating a ""new industry"" with its electric vehicles boasting solid performance and muscle.",2013-06-17,0.0521800866757864,6.813333034515381,0.9436255097389221,1,0.9436255097389221
889,ADBE,"More on Adobe: FQ3 guidance is for revenue of $975M-$1.025B and EPS of $0.29-$0.35, vs. consensus of $1.01B and $0.35. FY13 guidance is for revenue of $4.1B and EPS of $1.45 vs. consensus of $4.11B and $1.44. Paid Creative Cloud subs +221K Q/Q to 700K in FQ2, better than FQ1's +153K. CC annual recurring revenue +$123M Q/Q to $356M (rose $80M in FQ1), 81% of subs use full suite. Digital Media revenue -18% Y/Y to $670M (shift to subscriptions), Digital Marketing (Omniture, AdLens) revenue +11% to $285M. ADBE +3.9% AH, CC at 5PM ET (webcast). (slides) (datasheet) (prepared remarks) (PR)",2013-06-18,0.0679588405437344,43.36000061035156,0.9412295818328857,1,0.9412295818328857
890,TSLA,"Tesla Motors (TSLA +1.3%) shares are on the move amid some chatter that General Motors is interested in the EV automaker's technology. Though Tesla supplies Mercedes-Benz with electric drivetrains, there hasn't been any prior indication that the Big Three automakers have had any serious interest in working a deal with Tesla.",2013-06-18,0.0430640057454876,6.892666816711426,0.9351177215576172,1,0.9351177215576172
891,TSLA,"SolarCity (SCTY +3%) trades higher this morning after the company reported earlier that its 2013 megawatts deployed is now estimated to be around 270MW, up from mid-May guidance of 250MW.",2013-06-18,0.0430640057454876,6.892666816711426,0.9437004327774048,1,0.9437004327774048
892,MSFT,"Microsoft (NASDAQ:MSFT) does an about-face, dropping the Xbox One's Internet verification requirements and all of its used game restrictions. GameStop (NYSE:GME) investors are very pleased, shares +7.8% AH. Microsoft's change-of-heart follows a major backlash from gamers (they were far from appeased by Redmond's initial response), and plenty of gamer enthusiasm being shown for the PlayStation 4 (NYSE:SNE), both due to its lack of similar restrictions and its lower price.",2013-06-19,-0.0435219306112323,28.88740539550781,0.9409644603729248,1,0.9409644603729248
893,ADBE,"BofA/Merrill upgrades Adobe (ADBE +6.1%) to Buy in the wake of its FQ2 EPS beat and strong Creative Cloud adds: the firm is upbeat about CC into 2015, and sees Adobe converting much of its Creative Suite base. Jefferies notes CC net adds of 221K beat a consensus of ~185K. Mentioned on the earnings call: the majority of paid CC subs are individual members; Adobe is evaluating new options for CC pricing (previous); ""targeted promotions"" could hurt CC ARPU in the near-term; and Adobe thinks its infrastructure and analytics tools will allow Marketing Cloud to remain differentiated in the face of new competition. Ad software rival Marketo (MKTO +10.1%) is in sympathy.",2013-06-19,0.0358980813141485,45.77999877929688,0.9417572021484375,1,0.9417572021484375
895,TSLA,"In a blog post announcing a partial recall of Model S vehicles, Tesla Motors (NASDAQ:TSLA)",2013-06-19,-0.0143773654694021,6.97866678237915,0.943795919418335,0,0.0
896,TSLA,"Shares of Tesla Motors (NASDAQ:TSLA) are up 2.4% premarket after the automaker demos its battery swap plans for drivers who want to be back on the road in under two minutes. Though the concept falls in line with Tesla's reputation of thinking outside the box, it also raises a few questions on costs and the impact of degraded batteries.",2013-06-21,-0.0299395952300073,6.636666774749756,0.9395240545272827,1,0.9395240545272827
897,FB,"Facebook (NASDAQ:FB) is upgraded to Buy with $30 price target and a $36 ""upside scenario"" at UBS which says new monetization efforts could force the Street to revise estimates higher. Shares +2.7% premarket.",2013-06-21,-0.0145577903497944,24.530000686645508,0.9434173107147217,1,0.9434173107147217
898,AAPL,"Apple (AAPL -3.3%) roundup: 1) Shares are near $400 thanks to Peter Misek's note and an equity selloff. On top of reporting of high inventories (a reason for Wal-Mart's promotion?), Misek says checks indicate Apple's wafer starts at a Samsung fab used for app processor production ""have likely been cut."" 2) Global Equities claims ""recruiters are seeing more and more employees from Apple applying for jobs"" at other tech companies (previous). 3) TSMC (NYSE:TSM) has scored a 3-year app processor deal with Apple, says Digitimes. Volume production of Apple's A8 CPU, said to use TSMC's next-gen 20nm process, will reportedly start after December. 4) The Supreme Court has rejected an appeal from Mirror Worlds to review an overturned $625.5M infringement ruling against Apple.",2013-06-24,-0.0342948229762782,12.498839378356934,0.9297243356704712,-1,-0.9297243356704712
899,TSLA,"SolarCity (SCTY +9.3%) spikes in afternoon trading after Wal-Mart announces SolarCity has installed 3.1MW of solar panels at 8 Wal-Mart and 2 Sam's Club stores in Maryland. Altogether, SolarCity has installed panels at nearly 150 Wal-Mart/Sam's Club stores in the U.S., and more locations are due. Shares were already trading higher, thanks in part to optimism about Pres. Obama's new renewable energy spending plans.",2013-06-25,0.0608759320896568,6.826666831970215,0.9419495463371277,1,0.9419495463371277
900,NFLX,"Berstein downgrades Netflix (NASDAQ:NFLX) to Underperform from Market Perform and sets a $180 price target on shares. The investment firm thinks the market is factoring in ""unrealistic"" expectations for Netflix subscriber growth. NFLX -1.8% premarket.",2013-06-25,-0.0222743839404325,30.41428565979004,0.9384641051292419,-1,-0.9384641051292419
901,TSLA,Shares of Tesla Motors (TSLA +5.5%) are driving hard again after Jefferies ups its profit estimates for the company and takes it price target up to $130. The investment firm thinks the EV seller will beat 2013 productions targets.,2013-07-01,0.0796300095867585,7.811999797821045,0.9432228207588196,1,0.9432228207588196
902,TSLA,"Shares of Tesla Motors (NASDAQ:TSLA) move up 1.3% premarket to $118.73 to set new all-time highs once again. While major automakers are busy reporting June U.S. sales numbers today, the focus with Tesla this week has been its ratcheted-up battle to sell cars directly to consumers.",2013-07-02,0.0750319112758364,7.854667186737059,0.9412451386451721,1,0.9412451386451721
903,TSLA,Tesla Motors (NASDAQ:TSLA) says early demand for Model S vehicles from Hong Kong is strong even though the automaker hasn't set a price yet for the EV which will go on sale in the city this winter. TSLA +3.7% premarket to $119.50.,2013-07-05,0.0328453587553974,8.005999565124512,0.9423160552978516,1,0.9423160552978516
904,FB,"Facebook (FB +2.5%) ad checks ""came back slightly more upbeat than in 1Q,"" says Deutsche's Ross Sandler while reiterating a Buy and $37 PT. International is said to be responsible for most of the strength, but Sandler thinks U.S. ad growth ""may also tick up a bit in 2Q."" Sandler also estimates just ~2% of Facebook's mobile impressions drive 30% of its mobile revenue, which suggests there's ""plenty of runway"" for growth. Facebook's international ARPUs remain well below its North American ARPU, even for Europe. The company has been investing heavily in its international sales ops to help narrow that gap. (Deutsche's Jan. upgrade)",2013-07-09,0.0576718580439432,25.479999542236328,0.9427834153175354,1,0.9427834153175354
905,TSLA,Shares of Tesla Motors (NASDAQ:TSLA) move up 3.6% premarket to $125.94 following the decision to add the company as a component of the Nasdaq 100.,2013-07-09,0.0182289783291951,8.229999542236328,0.9419727325439453,1,0.9419727325439453
906,TSLA,"""Indulging the fantasy,"" writes Notable Calls as Tesla's (NASDAQ:TSLA) price target is upped to a Street-high $230 by Northland Capital's Colin Rusch (his PT was previously $95). ""Additional investment at its current facility could accommodate a run rate of as many as 500K vehicles/year."" Shares +2.3% premarket.",2013-07-15,-0.1292628249013273,8.484000205993652,0.9429879784584045,1,0.9429879784584045
907,TSLA,The selloff in Tesla (TSLA -14.5%) gathers momentum following Goldman running the numbers and finding the stock deserves its valuation only in the best of scenarios. Volume in the shares today looks like it will end up at about 4x the average level.,2013-07-16,-0.0607109081564246,7.269999980926514,0.9373944401741028,-1,-0.9373944401741028
908,TSLA,"Goldman's Patrick Archambault isn't buying Northland Capital's $230 Tesla (TSLA -4.1%) price target. Archambault's bull case assumes a 3.5% global market share in the entry- and mid- luxury categories, equating to 200K units sold. Applying a 15.2% operating margin implies $113/ share. The bear case (which assumes total sales of 105K units, operating margins of 14.6%, and a 20x p/e multiple) values the stock at just $58. Goldman's target price is $84, only 34% below Monday's close.",2013-07-16,-0.0607109081564246,7.269999980926514,0.9318262338638306,-1,-0.9318262338638306
